rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect4b_rbd;nalu_mate4b_rbd;prom_lect4b_rbd;prom_mate4b_rbd;dif_lect4b_rbd;dif_mate4b_rbd;difgru_lect4b_rbd;difgru_mate4b_rbd;sigdif_lect4b_rbd;sigdif_mate4b_rbd;siggru_lect4b_rbd;siggru_mate4b_rbd;marca_lect4b_rbd;marca_mate4b_rbd;marcadif_lect4b_rbd;marcadif_mate4b_rbd;palu_eda_ins_lect4b_rbd;palu_eda_ele_lect4b_rbd;palu_eda_ade_lect4b_rbd;palu_eda_ins_mate4b_rbd;palu_eda_ele_mate4b_rbd;palu_eda_ade_mate4b_rbd;noaplica;fecha_bbdd;codigo_bbdd;grado;agno
206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;2;DE ANTOFAGASTA;23;TOCOPILLA;2301;TOCOPILLA;21;Antofagasta;2;1;3;1;36;34;234;225;1;4;-36;-31;0;0;-1;-1;;;;;50.0;30.6;19.4;67.6;32.4;0.0;0;20240418;final20240418v1;4b;2023
24625;5;COLEGIO SAN CRISTOBAL COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;4;3;5;1;30;30;303;295;17;13;1;3;0;0;0;0;;;;;13.3;16.7;70.0;13.3;33.3;53.3;0;20240418;final20240418v1;4b;2023
821;4;ESCUELA DE FLOR DEL VALLE;4;DE COQUIMBO;43;LIMARÍ;4303;MONTE PATRIA;42;Limari;2;1;2;2;23;23;335;315;85;62;75;68;1;1;1;1;;;;;0.0;8.7;91.3;0.0;26.1;73.9;0;20240418;final20240418v1;4b;2023
10093;5;ESCUELA MILLAHUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13103;CERRO NAVIA;134;Poniente;6;4;1;1;14;13;248;230;11;6;-3;-7;0;0;0;0;;;;;42.9;21.4;35.7;61.5;30.8;7.7;0;20240418;final20240418v1;4b;2023
1268;8;ESCUELA BASICA JOSE DE SAN MARTIN;5;DE VALPARAÍSO;57;SAN FELIPE DE ACONCAGUA;5701;SAN FELIPE;52;San Felipe - Los Andes;2;1;2;1;86;89;252;245;16;14;-8;-2;1;1;-1;0;;;;;44.2;26.7;29.1;46.1;38.2;15.7;0;20240418;final20240418v1;4b;2023
14;0;ESCUELA ROMULO J. PENA MATURANA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;6;4;2;1;27;26;256;253;-6;23;-4;6;0;1;0;0;;;;;44.4;25.9;29.6;38.5;50.0;11.5;0;20240418;final20240418v1;4b;2023
1511;3;CENTRO EDUCATIVO REINO DE SUECIA;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;6;4;1;1;4;4;204;218;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
25241;7;COLEGIO SAINT JAMES SCHOOL;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;4;3;5;1;33;33;304;310;9;30;2;18;0;1;0;1;;;;;9.1;24.2;66.7;3.0;24.2;72.7;0;20240418;final20240418v1;4b;2023
25315;4;ESCUELA PUERTO FUTURO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;3;1;33;34;249;235;-10;-7;-21;-21;0;0;-1;-1;;;;;42.4;33.3;24.2;55.9;35.3;8.8;0;20240418;final20240418v1;4b;2023
3432;0;COLEGIO PARTICULAR PROVIDENCIA;7;DEL MAULE;74;LINARES;7404;PARRAL;73;Linares;3;2;3;1;65;66;246;248;-22;1;-24;-8;-1;0;-1;-1;;;;;53.8;16.9;29.2;50.0;37.9;12.1;0;20240418;final20240418v1;4b;2023
4514;4;ESCUELA MUNICIPAL RERE;8;DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;82;Bio Bio;2;1;1;2;2;2;278;218;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
6678;8;ESCUELA PARTICULAR SANTA MARIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9106;GALVARINO;92;Cautin Norte;3;2;1;2;1;1;;;;;;;;;;;1;1;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
9924;4;COLEGIO ALBERTO PEREZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;5;1;94;97;290;280;7;8;-12;-12;0;0;-1;-1;;;;;13.8;29.8;56.4;22.7;39.2;38.1;0;20240418;final20240418v1;4b;2023
9995;3;ESCUELA INSIGNE GABRIELA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13126;QUINTA NORMAL;134;Poniente;1;1;3;1;42;42;252;234;-15;6;-18;-22;-1;0;-1;-1;;;;;38.1;42.9;19.0;52.4;42.9;4.8;0;20240418;final20240418v1;4b;2023
10685;2;COLEGIO PART. MARIA ANA MOGAS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;3;2;3;1;85;83;276;260;5;13;6;4;0;1;1;0;;;;;24.7;29.4;45.9;33.7;47.0;19.3;0;20240418;final20240418v1;4b;2023
11398;0;ESCUELA MAULE;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;83;Concepcion;2;1;3;1;17;19;266;235;10;-2;-4;-21;0;0;0;-1;;;;;29.4;41.2;29.4;52.6;42.1;5.3;0;20240418;final20240418v1;4b;2023
1488;5;ESCUELA MONTEVIDEO;5;DE VALPARAÍSO;58;MARGA MARGA;5803;OLMUÉ;51;Quillota - Petorca;2;1;2;1;26;26;289;263;45;36;29;16;1;1;1;1;;;;;19.2;23.1;57.7;30.8;46.2;23.1;0;20240418;final20240418v1;4b;2023
22759;5;MASTER COLLEGE;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;3;1;49;50;283;267;19;26;13;11;1;1;1;1;;;;;24.5;22.4;53.1;24.0;56.0;20.0;0;20240418;final20240418v1;4b;2023
25464;9;COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;3;2;4;1;125;124;279;281;-15;1;-3;13;-1;0;0;1;;;;;23.2;27.2;49.6;19.4;41.9;38.7;0;20240418;final20240418v1;4b;2023
2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6310;SANTA CRUZ;62;Colchagua;2;1;1;2;5;5;293;316;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
2742;1;COLEGIO URUGUAY;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;2;1;3;1;27;27;269;239;30;11;-1;-17;1;0;0;-1;;;;;29.6;25.9;44.4;55.6;33.3;11.1;0;20240418;final20240418v1;4b;2023
8521;9;ESCUELA CARLOS CONDELL DE LA HAZA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13106;ESTACIÓN CENTRAL;134;Poniente;2;1;3;1;90;92;280;267;7;1;10;11;0;0;1;1;;;;;24.4;24.4;51.1;30.4;39.1;30.4;0;20240418;final20240418v1;4b;2023
10963;0;COLEGIO EVANGELICO EJERCITO DE SALVACION CATHERINE BOOTH;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;3;2;3;1;118;116;238;236;-20;-14;-32;-20;-1;-1;-1;-1;;;;;55.9;22.9;21.2;53.4;38.8;7.8;0;20240418;final20240418v1;4b;2023
22536;3;CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD;10;DE LOS LAGOS;102;CHILOÉ;10202;ANCUD;102;Chiloe;3;2;4;1;23;23;313;303;0;12;31;35;0;0;1;1;;;;;4.3;17.4;78.3;4.3;43.5;52.2;0;20240418;final20240418v1;4b;2023
4714;7;ESCUELA HELEN KELLER ADAMS;8;DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;83;Concepcion;2;1;3;1;33;34;261;246;-3;24;-9;-10;0;1;-1;-1;;;;;36.4;36.4;27.3;52.9;35.3;11.8;0;20240418;final20240418v1;4b;2023
5212;4;ESCUELA PARTICULAR NUEVA LAS HUELLAS;8;DEL BIOBÍO;82;ARAUCO;8207;TIRÚA;84;Arauco;3;2;1;2;3;3;262;252;;;;;;;;;;;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
7133;1;ESCUELA RADIMADI;14;DE LOS RÍOS;142;DEL RANCO;14201;LA UNIÓN;142;Ranco;2;1;3;1;43;42;266;256;-14;0;-4;0;-1;0;0;0;;;;;32.6;32.6;34.9;38.1;33.3;28.6;0;20240418;final20240418v1;4b;2023
7631;7;ESCUELA N°2 REPUBLICA ARGENTINA;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;2;1;3;1;70;69;261;264;-9;8;-9;8;0;0;-1;1;;;;;34.3;30.0;35.7;31.9;39.1;29.0;0;20240418;final20240418v1;4b;2023
9042;5;COLEGIO DE LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;84;82;305;297;-4;3;3;5;0;0;0;1;;;;;8.3;25.0;66.7;7.3;36.6;56.1;0;20240418;final20240418v1;4b;2023
9540;0;ESCUELA PARTICULAR SAN CARLOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13121;PEDRO AGUIRRE CERDA;131;Centro;3;2;3;1;22;22;295;276;5;3;25;20;0;0;1;1;;;;;18.2;27.3;54.5;18.2;45.5;36.4;0;20240418;final20240418v1;4b;2023
10571;6;ESCUELA ESCRITORA  MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;1;1;2;1;28;28;267;244;15;12;7;-3;0;0;0;0;;;;;25.0;39.3;35.7;57.1;28.6;14.3;0;20240418;final20240418v1;4b;2023
1288;2;INSTITUTO ABDON CIFUENTES;5;DE VALPARAÍSO;57;SAN FELIPE DE ACONCAGUA;5701;SAN FELIPE;52;San Felipe - Los Andes;4;3;5;1;63;59;296;285;-6;-12;-6;-7;0;-1;-1;-1;;;;;17.5;22.2;60.3;20.3;32.2;47.5;0;20240418;final20240418v1;4b;2023
18102;1;COLEGIO PAULO FREIRE;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;83;Concepcion;3;2;2;1;54;55;273;284;-13;24;13;37;-1;1;1;1;;;;;29.6;27.8;42.6;23.6;27.3;49.1;0;20240418;final20240418v1;4b;2023
22430;8;COLEGIO CRECER;10;DE LOS LAGOS;103;OSORNO;10303;PURRANQUE;103;Osorno;2;1;1;1;13;13;251;243;32;49;0;6;1;1;0;0;;;;;38.5;38.5;23.1;46.2;46.2;7.7;0;20240418;final20240418v1;4b;2023
26260;9;LINCOLN COLLEGE PUDAHUEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;3;2;4;1;112;114;274;250;-5;-1;-8;-18;0;0;-1;-1;;;;;25.9;33.9;40.2;51.8;34.2;14.0;0;20240418;final20240418v1;4b;2023
2911;4;ESCUELA LAGO VICHUQUEN;7;DEL MAULE;73;CURICÓ;7309;VICHUQUÉN;71;Curico;2;1;3;2;7;7;291;275;62;59;21;19;1;1;1;1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
5106;3;ESCUELA FELIX EYHERAMENDY;8;DEL BIOBÍO;82;ARAUCO;8206;LOS ÁLAMOS;84;Arauco;2;1;2;1;41;42;261;247;17;25;1;0;1;1;0;0;;;;;29.3;34.1;36.6;42.9;42.9;14.3;0;20240418;final20240418v1;4b;2023
5604;9;ESCUELA PEDRO DE VALDIVIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;2;1;1;1;7;7;227;234;-26;-10;-24;-3;-1;0;-1;0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
6741;5;ESCUELA PARTICULAR EL PROGRESO;9;DE LA ARAUCANÍA;91;CAUTÍN;9106;GALVARINO;92;Cautin Norte;3;2;;2;0;0;;;;;;;;;;;;;;;;;;;;;1;20240418;final20240418v1;4b;2023
7239;7;ESCUELA BASICA SAN JOSE DE FILUCO;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;2;1;;2;0;0;;;;;;;;;;;;;;;;;;;;;2;20240418;final20240418v1;4b;2023
790;0;ESCUELA BASICA EL ROMERAL;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;42;Limari;2;1;1;2;3;3;258;224;;;;;;;;;;;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
1680;2;ESCUELA ORLANDO PENA CARVAJAL;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;1;1;3;1;14;13;301;273;42;36;31;17;1;1;1;1;;;;;7.1;21.4;71.4;30.8;30.8;38.5;0;20240418;final20240418v1;4b;2023
5012;1;COLEGIO PARTICULAR SAN PEDRO;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;83;Concepcion;3;2;3;1;52;48;252;230;-1;-8;-18;-26;0;0;-1;-1;;;;;50.0;23.1;26.9;64.6;31.3;4.2;0;20240418;final20240418v1;4b;2023
598;3;ESCUELA DE PUNTA DE CHOROS;4;DE COQUIMBO;41;ELQUI;4104;LA HIGUERA;41;Elqui;2;1;1;2;5;6;237;217;;19;;-20;;0;;-1;;;2;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
8258;9;ESCUELA RURAL RIO MAULE;10;DE LOS LAGOS;102;CHILOÉ;10208;QUELLÓN;102;Chiloe;1;1;1;2;1;1;;;;;;;;;;;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
8415;8;ESCUELA CAPITAN JUAN LADRILLERO;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;124;ÚLTIMA ESPERANZA;12401;NATALES;121;Magallanes;1;1;2;1;40;42;256;237;9;18;-4;-10;0;1;0;-1;;;;;40.0;30.0;30.0;54.8;35.7;9.5;0;20240418;final20240418v1;4b;2023
1076;6;ESCUELA PARTICULAR MAIMALICAN;4;DE COQUIMBO;42;CHOAPA;4203;LOS VILOS;43;Choapa;3;2;3;2;1;1;;;;;;;;;;;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
14601;3;COLEGIO SPEIRO;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;13;13;259;274;55;71;-11;18;1;1;0;1;;;;;38.5;46.2;15.4;23.1;46.2;30.8;0;20240418;final20240418v1;4b;2023
15683;3;COLEGIO EVELYN S SCHOOL;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6310;SANTA CRUZ;62;Colchagua;3;2;3;1;46;49;262;257;4;12;-8;1;0;0;-1;0;;;;;32.6;30.4;37.0;38.8;34.7;26.5;0;20240418;final20240418v1;4b;2023
5404;6;ESCUELA HERNAN TRIZANO AVEZZANA;9;DE LA ARAUCANÍA;92;MALLECO;9211;VICTORIA;91;Malleco;2;1;1;1;2;2;258;200;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
990;3;ESCUELA PARTICULAR LAS CANAS;4;DE COQUIMBO;42;CHOAPA;4201;ILLAPEL;43;Choapa;3;2;2;2;19;20;272;257;29;7;12;10;1;0;1;1;;;;;21.1;31.6;47.4;30.0;50.0;20.0;0;20240418;final20240418v1;4b;2023
14707;9;COLEGIO PORTALIANO;5;DE VALPARAÍSO;57;SAN FELIPE DE ACONCAGUA;5701;SAN FELIPE;52;San Felipe - Los Andes;4;3;5;1;28;28;296;288;8;7;-6;-4;0;0;0;0;;;;;10.7;25.0;64.3;14.3;46.4;39.3;0;20240418;final20240418v1;4b;2023
1966;6;ESCUELA BASICA CATALUNYA;5;DE VALPARAÍSO;58;MARGA MARGA;5804;VILLA ALEMANA;53;Valparaiso - Isla de Pascua;1;1;2;1;21;19;254;243;-26;;-6;-4;-1;;0;0;;;;1;38.1;9.5;52.4;47.4;47.4;5.3;0;20240418;final20240418v1;4b;2023
2464;3;ESCUELA JOSE DE SAN MARTIN;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;6;4;3;1;8;8;264;257;25;37;-6;1;0;1;0;0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
40177;3;COLEGIO IRQIILLARIY;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;2;1;18;19;259;249;12;6;-1;2;0;0;0;0;;;;;44.4;22.2;33.3;52.6;26.3;21.1;0;20240418;final20240418v1;4b;2023
4130;0;ESCUELA BASICA EL RINCON;16;DE ÑUBLE;162;ITATA;16204;NINHUE;161;Diguillín;2;1;2;2;5;5;280;273;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
4628;0;ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÁLEZ VIDELA;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;3;2;2;1;5;5;304;285;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
6294;4;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;93;Cautin Sur;3;2;1;1;5;5;259;252;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
8458;1;ESCUELA PARTICULAR LA MILAGROSA;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;3;2;2;1;70;74;261;261;-9;8;1;14;0;0;0;1;;;;;42.9;22.9;34.3;36.5;40.5;23.0;0;20240418;final20240418v1;4b;2023
9881;7;ESCUELA VICENTE REYES PALAZUELOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;1;1;2;1;50;52;236;241;-9;6;-24;-6;0;0;-1;-1;;;;;60.0;22.0;18.0;50.0;42.3;7.7;0;20240418;final20240418v1;4b;2023
14315;4;COLEGIO VICTOR ANTONIO;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;21;20;270;258;10;-1;0;2;0;0;0;0;;;;;33.3;19.0;47.6;40.0;45.0;15.0;0;20240418;final20240418v1;4b;2023
25676;5;COLEGIO POLIVALENTE ELISA VALDES;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;79;77;261;259;13;11;1;12;1;1;0;1;;;;;38.0;22.8;39.2;35.1;40.3;24.7;0;20240418;final20240418v1;4b;2023
5659;6;ESCUELA Y LICEO MONTESSORI;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;4;1;72;72;296;295;-4;0;14;27;0;0;1;1;;;;;9.7;37.5;52.8;11.1;31.9;56.9;0;20240418;final20240418v1;4b;2023
6686;9;ESCUELA PARTICULAR LIDIA RIQUELME;9;DE LA ARAUCANÍA;91;CAUTÍN;9111;NUEVA IMPERIAL;92;Cautin Norte;3;2;1;2;13;13;260;229;5;19;9;-8;0;0;0;0;;;;;46.2;7.7;46.2;61.5;23.1;15.4;0;20240418;final20240418v1;4b;2023
692;0;ESCUELA JERONIMO GODOY VILLANUEVA;4;DE COQUIMBO;41;ELQUI;4105;PAIHUANO;41;Elqui;2;1;3;1;13;14;259;238;2;-5;-11;-18;0;0;0;-1;;;;;38.5;7.7;53.8;35.7;50.0;14.3;0;20240418;final20240418v1;4b;2023
9987;2;ESCUELA PLATON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13126;QUINTA NORMAL;134;Poniente;1;1;3;1;28;29;264;233;23;10;-6;-23;1;0;0;-1;;;;;42.9;17.9;39.3;55.2;41.4;3.4;0;20240418;final20240418v1;4b;2023
1182;7;ESCUELA BASICA G-47;5;DE VALPARAÍSO;54;PETORCA;5402;CABILDO;51;Quillota - Petorca;2;1;4;2;1;1;;;;;;;;;;;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
2264;0;ESCUELA NUESTRA SRA. DE LA MERCED;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6111;OLIVAR;61;Cachapoal;2;1;2;2;24;25;270;258;2;-4;10;11;0;0;1;1;;;;;33.3;16.7;50.0;36.0;48.0;16.0;0;20240418;final20240418v1;4b;2023
24986;6;COLEGIO CENTENARIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;4;3;5;1;46;46;289;292;-9;3;-13;0;0;0;-1;0;;;;;19.6;26.1;54.3;15.2;32.6;52.2;0;20240418;final20240418v1;4b;2023
26068;1;ESCUELA BAS. LICARITO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;3;1;27;26;272;256;-14;7;2;0;0;0;0;0;;;;;22.2;44.4;33.3;34.6;46.2;19.2;0;20240418;final20240418v1;4b;2023
3346;4;ESCUELA SANTA ELENA;7;DEL MAULE;74;LINARES;7402;COLBÚN;73;Linares;2;1;;2;0;0;;;;;;;;;;;;;;;;;;;;;1;20240418;final20240418v1;4b;2023
5510;7;ESCUELA ENZO FERRARI;9;DE LA ARAUCANÍA;92;MALLECO;9208;PURÉN;91;Malleco;2;1;1;1;28;27;228;232;-43;-21;-23;-5;-1;-1;-1;0;;;;;57.1;25.0;17.9;59.3;25.9;14.8;0;20240418;final20240418v1;4b;2023
10771;9;ESCUELA BAS. PART. COLEGIO CLAUDIO GAY;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;3;2;4;1;26;26;297;284;17;24;15;16;1;1;1;1;;;;;11.5;26.9;61.5;15.4;38.5;46.2;0;20240418;final20240418v1;4b;2023
11853;2;ESCUELA BAS. PARTICULAR MILLARAY;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;3;2;1;1;4;3;260;242;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
12935;6;COLEGIO PROVIDENCIA;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;3;2;3;1;66;71;268;233;-3;-7;-2;-23;0;0;0;-1;;;;;31.8;36.4;31.8;62.0;31.0;7.0;0;20240418;final20240418v1;4b;2023
19968;0;COLEGIO ADVENTISTA DE PITRUFQUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9114;PITRUFQUÉN;93;Cautin Sur;3;2;3;1;35;34;251;233;-21;-17;-19;-23;-1;-1;-1;-1;;;;;42.9;34.3;22.9;50.0;44.1;5.9;0;20240418;final20240418v1;4b;2023
26460;1;ESCUELA BASICA JOSE MARIA DE LA CRUZ;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;135;Talagante;3;2;3;1;40;41;261;236;4;0;-9;-20;0;0;-1;-1;;;;;22.5;47.5;30.0;61.0;39.0;0.0;0;20240418;final20240418v1;4b;2023
2656;5;COLEGIO DE LA PRECIOSA SANGRE;6;DEL LIBERTADOR BERNARDO OHIGGINS;62;CARDENAL CARO;6201;PICHILEMU;63;Cardenal Caro;3;2;3;1;36;38;277;243;22;-5;7;-13;1;0;0;-1;;;;;16.7;44.4;38.9;55.3;42.1;2.6;0;20240418;final20240418v1;4b;2023
4820;8;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;8;DEL BIOBÍO;81;CONCEPCIÓN;8107;PENCO;83;Concepcion;3;2;3;1;30;30;276;258;21;27;6;2;1;1;0;0;;;;;16.7;40.0;43.3;40.0;36.7;23.3;0;20240418;final20240418v1;4b;2023
492;8;COLEGIO PARTICULAR ENGLISH COLLEGE;3;DE ATACAMA;33;HUASCO;3304;HUASCO;32;Huasco - Vallenar;3;2;4;1;27;27;255;233;-29;-45;-27;-35;-1;-1;-1;-1;;;;;44.4;18.5;37.0;63.0;25.9;11.1;0;20240418;final20240418v1;4b;2023
5902;1;ESCUELA MARTIN ALONQUEO PIUTRIN;9;DE LA ARAUCANÍA;91;CAUTÍN;9119;VILCÚN;92;Cautin Norte;2;1;1;2;17;17;244;244;-9;-2;-7;7;0;0;0;0;;;;;58.8;11.8;29.4;35.3;58.8;5.9;0;20240418;final20240418v1;4b;2023
6984;1;ESCUELA RURAL NONTUELA;14;DE LOS RÍOS;142;DEL RANCO;14202;FUTRONO;142;Ranco;2;1;1;2;17;14;273;261;19;12;22;24;0;0;1;1;;;;;11.8;52.9;35.3;35.7;42.9;21.4;0;20240418;final20240418v1;4b;2023
10791;3;COLEGIO POMAIRE;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;1;1;2;1;48;50;238;228;-22;-9;-22;-19;-1;0;-1;-1;;;;;56.3;22.9;20.8;72.0;18.0;10.0;0;20240418;final20240418v1;4b;2023
11716;1;COLEGIO MARÍA INMACULADA DE LOS ÁNGELES;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;82;Bio Bio;3;2;2;1;19;20;248;245;8;14;-12;-2;0;0;-1;0;;;;;47.4;42.1;10.5;50.0;40.0;10.0;0;20240418;final20240418v1;4b;2023
15700;7;COLEGIO LA REPUBLICA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;4;1;65;63;274;265;-14;-2;-8;-3;-1;0;-1;0;;;;;29.2;29.2;41.5;31.7;46.0;22.2;0;20240418;final20240418v1;4b;2023
16625;1;COLEGIO PABLO DE ROKHA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;73;Linares;3;2;2;2;29;30;275;266;4;14;15;19;0;1;1;1;;;;;27.6;31.0;41.4;33.3;43.3;23.3;0;20240418;final20240418v1;4b;2023
2301;9;COLEGIO MUNICIPAL DE APALTA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6115;RENGO;61;Cachapoal;2;1;2;2;22;22;224;231;-53;-22;-36;-16;-1;-1;-1;-1;;;;;68.2;27.3;4.5;63.6;27.3;9.1;0;20240418;final20240418v1;4b;2023
7874;3;ESCUELA RURAL CAÑITAS;10;DE LOS LAGOS;101;LLANQUIHUE;10106;LOS MUERMOS;101;Llanquihue;6;4;2;2;14;14;257;268;-37;23;-3;21;-1;1;0;1;;;;;42.9;21.4;35.7;28.6;42.9;28.6;0;20240418;final20240418v1;4b;2023
