agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica
2017|4b|6254|5|COLEGIO MADRES DOMINICAS|9|DE LA ARAUCANÍA|2|CAUTÍN|11|PITRUFQUÉN|3|2|2|1|87|86|288|290|14|13|32|42|1|1|1|1|||||10.3|37.9|51.7|9.3|43|47.7|0
2017|4b|11993|8|ESCUELA BASICA JUAN PABLO DUARTE|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|6|PROVIDENCIA|1|1|4|1|128|127|282|269|7|14|-3|-8|0|1|0|-1|||||16.4|30.5|53.1|23.6|52.8|23.6|0
2017|4b|13324|8|COLEGIO SANTA MARIA DE BELEN N_ 162|4|DE COQUIMBO|1|ELQUI|3|COQUIMBO|3|2|4|1|54|53|277|279|3|-3|-8|2|0|0|-1|0|||||25.9|25.9|48.1|18.9|49.1|32.1|0
2017|4b|7336|9|ESCUELA FUNDACION PAUL HARRIS|10|DE LOS LAGOS|2|OSORNO|1|OSORNO|2|1|2|1|24|25|222|243|-27|18|-34|-5|-1|1|-1|0|||||70.8|20.8|8.3|56|28|16|0
2017|4b|9586|9|LICEO MUNICIPALIZADO ARAUCANIA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|18|SAN RAMÓN|2|1|2|1|13|14|254|243|34|6|-2|-5|1|0|0|0|||||23.1|46.2|30.8|57.1|35.7|7.1|0
2017|4b|8269|4|ESCUELA RURAL LASTENIA OYARZUN ANDRADE|10|DE LOS LAGOS|4|CHILOÉ|10|QUELLÓN|1|1||2|||||||||||||||||||||||2
2017|4b|1322|6|ESCUELA LA HIGUERA|5|DE VALPARAÍSO|3|SAN FELIPE DE ACONCAGUA|3|SANTA MARÍA|2|1|2|2|8|8|229|227|0|0|-27|-21|0|0|-1|-1|||1|1|||||||0
2017|4b|18007|6|COLEGIO CARMELA ROMERO DE ESPINOSA|8|DEL BIOBÍO|3|CONCEPCIÓN|1|CONCEPCIÓN|3|2|4|1|75|74|288|285|19|4|3|8|1|0|0|1|||||17.3|26.7|56|14.9|40.5|44.6|0
2017|4b|12683|7|LICEO COLEGIO DEPORTIVO|1|DE TARAPACÁ|3|IQUIQUE|1|IQUIQUE|1|1|2|1|30|28|222|213|-15|0|-34|-35|0|0|-1|-1|||||70|13.3|16.7|85.7|14.3|0|0
2017|4b|2945|9|ESCUELA PROSPERIDAD|7|DEL MAULE|2|TALCA|1|TALCA|2|1|1|1|34|32|256|256|8|7|6|18|0|0|0|1|||||38.2|32.4|29.4|40.6|40.6|18.8|0
2017|4b|9294|0|LICEO ANDRES BELLO|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|14|LA FLORIDA|1|1|2|1|19|18|290|277|38|10|34|29|1|0|1|1|||||15.8|21.1|63.2|27.8|44.4|27.8|0
2017|4b|4474|1|ESCUELA MILLAPOA DIUQUIN|8|DEL BIOBÍO|2|BIOBÍO|10|NACIMIENTO|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|2559|3|ESCUELA MUNICIPAL DE BARREALES|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|6|SANTA CRUZ|2|1|2|2|16|16|281|266|36|23|25|18|1|1|1|1|||||18.8|31.3|50|43.8|31.3|25|0
2017|4b|4723|6|ESCUELA MEXICO ESTADO DE GUERRERO|8|DEL BIOBÍO|3|CONCEPCIÓN|2|TALCAHUANO|2|1|2|1|61|58|257|275|-8|7|1|27|0|0|0|1|||||41|24.6|34.4|34.5|32.8|32.8|0
2017|4b|3045|7|ESCUELA SANTA HERMINIA|7|DEL MAULE|2|TALCA|3|RÍO CLARO|2|1|1|2|5|5|194|223|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|7130|7|ESCUELA  LA UNION|14|DE LOS RÍOS|6|DEL RANCO|9|LA UNIÓN|2|1|1|1|33|34|281|258|0|0|31|20|0|0|1|1|||2|2|27.3|18.2|54.5|38.2|38.2|23.5|0
2017|4b|11209|7|COLEGIO GALILEO GALILEI|5|DE VALPARAÍSO|8|MARGA MARGA|4|VILLA ALEMANA|3|2|2|1|31|31|242|248|-5|-16|-14|0|0|-1|-1|0|||||51.6|25.8|22.6|41.9|41.9|16.1|0
2017|4b|22029|9|COLEGIO STAR COLLEGE|10|DE LOS LAGOS|2|OSORNO|1|OSORNO|3|2|4|1|22|21|298|266|35|17|13|-11|1|1|1|-1|||||13.6|22.7|63.6|23.8|57.1|19|0
2017|4b|6489|0|ESCUELA PARTICULAR SANTA CRUZ|9|DE LA ARAUCANÍA|2|CAUTÍN|16|SAAVEDRA|3|2|1|2|2|2|300|290|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|9145|6|ESCUELA PARTICULAR MANUEL ANTONIO MATTA|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|10|ÑUÑOA|3|2|4|1|21|21|264|248|-5|-9|-21|-29|0|0|-1|-1|||||38.1|28.6|33.3|52.4|33.3|14.3|0
2017|4b|19965|6|ESCUELA PARTICULAR TERESA DE LOS ANDES|9|DE LA ARAUCANÍA|1|MALLECO|11|LOS SAUCES|3|2|1|1|27|26|213|213|-47|-33|-37|-25|-1|-1|-1|-1|||||74.1|25.9|0|76.9|23.1|0|0
2017|4b|489|8|ESCUELA EL OLIVAR|3|DE ATACAMA|3|HUASCO|3|HUASCO|2|1|3|1|36|34|241|240|-4|0|-29|-22|0|0|-1|-1||||2|55.6|19.4|25|52.9|47.1|0|0
2017|4b|5015|6|ESCUELA PARTICULAR SAN MARCOS|8|DEL BIOBÍO|3|CONCEPCIÓN|9|CORONEL|3|2|3|1|29|30|248|227|5|-25|-22|-35|0|-1|-1|-1|||||41.4|37.9|20.7|63.3|26.7|10|0
2017|4b|6097|6|ESCUELA LAS VERTIENTES|9|DE LA ARAUCANÍA|2|CAUTÍN|9|VILLARRICA|2|1|3|2|5|5|247|198|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|7671|6|ESCUELA RURAL LAGUNITAS|10|DE LOS LAGOS|3|LLANQUIHUE|1|PUERTO MONTT|2|1|2|2|19|21|283|274|1|5|27|26|0|0|1|1|||||10.5|31.6|57.9|28.6|42.9|28.6|0
2017|4b|5264|7|COLEGIO SAN FRANCISCO DE ASIS  DE ANGOL|9|DE LA ARAUCANÍA|1|MALLECO|1|ANGOL|3|2|3|1|113|115|275|256|2|-15|5|-6|0|-1|1|-1|||||29.2|26.5|44.2|36.5|43.5|20|0
2017|4b|6589|7|ESCUELA JUAN XXIII|9|DE LA ARAUCANÍA|2|CAUTÍN|18|NUEVA IMPERIAL|2|1|2|1|15|16|259|261|25|10|3|13|1|0|0|1|||||33.3|33.3|33.3|37.5|50|12.5|0
2017|4b|8261|9|ESCUELA RURAL CHADMO CENTRAL|10|DE LOS LAGOS|4|CHILOÉ|10|QUELLÓN|1|1|1|2|8|8|237|191|0|0|-13|-47|0|0|0|-1|||2|2|||||||0
2017|4b|20263|0|COLEGIO JUAN XXIII|9|DE LA ARAUCANÍA|2|CAUTÍN|9|VILLARRICA|3|2|2|2|30|31|258|236|-30|-8|2|-12|-1|0|0|-1|||||26.7|56.7|16.7|64.5|32.3|3.2|0
2017|4b|30001|2|THE INTERNATIONAL SCHOOL ARICA|15|DE ARICA Y PARINACOTA|1|ARICA|1|ARICA|3|2|3|1|41|39|275|253|-34|-52|5|-9|-1|-1|0|-1|||||19.5|36.6|43.9|38.5|46.2|15.4|0
2017|4b|16476|3|COLEGIO BOSQUES DE GAIA|7|DEL MAULE|2|TALCA|8|CONSTITUCIÓN|3|2|4|1|22|22|324|290|14|-17|39|13|0|-1|1|1|||||0|4.5|95.5|9.1|50|40.9|0
2017|4b|7820|4|ESCUELA RURAL CHUCAGUA|10|DE LOS LAGOS|3|LLANQUIHUE|4|CALBUCO|2|1|1|2|4|4|306|304|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|6738|5|ESCUELA PARTICULAR REPOCURA|9|DE LA ARAUCANÍA|2|CAUTÍN|19|GALVARINO|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|8361|5|ESCUELA RURAL VALLE DE LA LUNA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|1|COYHAIQUE|1|COYHAIQUE|2|1|2|2|4|4|215|202|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|7279|6|ESCUELA PART LA AGUADA|14|DE LOS RÍOS|6|DEL RANCO|11|RÍO BUENO|3|2|1|2|7|6|247|221|0|0|-3|-17|0|0|0|0|||1|1|||||||0
2017|4b|40329|6|COLEGIO ROBERTO BRAVO|5|DE VALPARAÍSO|5|VALPARAÍSO|1|VALPARAÍSO|3|2|2|1|23|22|265|232|33|-13|9|-16|1|0|1|-1|||||34.8|39.1|26.1|63.6|36.4|0|0
2017|4b|4574|8|COLEGIO ESPAÑA|8|DEL BIOBÍO|3|CONCEPCIÓN|1|CONCEPCIÓN|2|1|3|1|56|57|277|273|-8|3|7|11|0|0|1|1|||||26.8|19.6|53.6|22.8|50.9|26.3|0
2017|4b|8902|8|COLEGIO CORDILLERA DE LAS CONDES|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|9|LAS CONDES|4|3|5|1|69|69|312|314|6|-5|9|17|0|0|1|1|||||10.1|10.1|79.7|7.2|18.8|73.9|0
2017|4b|18099|8|ESCUELA TOMAS LAGO|8|DEL BIOBÍO|1|ÑUBLE|21|CHILLÁN VIEJO|2|1|1|1|17|19|242|251|-1|-14|-8|13|0|0|0|1|||||58.8|17.6|23.5|47.4|36.8|15.8|0
2017|4b|9443|9|ESCUELA BAS. LOS HEROES DE YUNGAY|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|16|LA GRANJA|2|1|2|1|14|14|277|292|4|11|21|44|0|0|1|1|||||21.4|28.6|50|7.1|64.3|28.6|0
2017|4b|1471|0|ESCUELA LIMACHITO|5|DE VALPARAÍSO|8|MARGA MARGA|1|LIMACHE|2|1|2|1|6|6|205|222|-70|-39|-51|-26|-1|-1|-1|-1|||||||||||0
2017|4b|7044|0|LICEO SANTO CURA DE ARS|14|DE LOS RÍOS|1|VALDIVIA|7|MÁFIL|3|2|2|1|30|32|248|233|3|-7|-8|-15|0|0|-1|-1|||||50|30|20|68.8|28.1|3.1|0
2017|4b|12878|3|COLEGIO MI HIJO N_2|2|DE ANTOFAGASTA|3|ANTOFAGASTA|1|ANTOFAGASTA|3|2|3|1|21|21|246|220|18|18|-24|-42|1|1|-1|-1|||||71.4|4.8|23.8|76.2|19|4.8|0
2017|4b|17787|3|ESCUELA ORLANDO VERA VILLARROEL|8|DEL BIOBÍO|2|BIOBÍO|2|CABRERO|2|1|1|1|24|23|246|262|-17|19|-4|24|-1|1|0|1|||||50|29.2|20.8|34.8|52.2|13|0
2017|4b|14870|9|COLEGIO ENTRE VALLES|5|DE VALPARAÍSO|8|MARGA MARGA|4|VILLA ALEMANA|3|2|3|1|21|21|292|289|9|7|22|27|0|0|1|1|||||4.8|42.9|52.4|23.8|42.9|33.3|0
2017|4b|5407|0|ESCUELA BASICA PATRICIO LINCH|9|DE LA ARAUCANÍA|1|MALLECO|7|VICTORIA|2|1|2|1|4|4|296|241|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|7946|4|ESCUELA PARTICULAR N. 224 PICHI MAULE|10|DE LOS LAGOS|3|LLANQUIHUE|7|FRESIA|3|2|1|2|2|2|252|251|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|26254|4|COLEGIO SANTA MARIA GORETTI DE PADRE HUR|13|METROPOLITANA DE SANTIAGO|6|TALAGANTE|5|PADRE HURTADO|3|2|3|1|36|37|272|251|20|19|2|-11|1|1|0|-1|||||25|36.1|38.9|40.5|40.5|18.9|0
2017|4b|8942|7|ESCUELA PARTICULAR TERESIANA DE SAN JOSE|13|METROPOLITANA DE SANTIAGO|4|MAIPO|1|SAN BERNARDO|3|2|2|1|102|101|255|257|19|11|-1|9|1|1|0|1|||||36.3|31.4|32.4|33.7|45.5|20.8|0
2017|4b|3108|9|COLEGIO PAULA MONTAL|7|DEL MAULE|2|TALCA|4|SAN CLEMENTE|3|2|3|1|45|45|287|279|19|4|17|17|1|0|1|1|||||17.8|26.7|55.6|22.2|42.2|35.6|0
2017|4b|17833|0|COLEGIO ETCHEGOYEN TALCAHUANO|8|DEL BIOBÍO|3|CONCEPCIÓN|2|TALCAHUANO|3|2|4|1|54|52|282|270|4|0|-3|-7|0|0|0|-1|||||24.1|18.5|57.4|21.2|51.9|26.9|0
2017|4b|1517|2|LICEO MATILDE BRANDAU DE ROSS|5|DE VALPARAÍSO|5|VALPARAÍSO|1|VALPARAÍSO|1|1|2|1|15|19|264|258|-21|-30|8|10|-1|-1|0|1|||||40|33.3|26.7|31.6|57.9|10.5|0
2017|4b|8919|2|COLEGIO SAN PEDRO NOLASCO|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|7|VITACURA|4|3|5|1|53|54|309|305|4|-3|6|8|0|0|0|1|||||7.5|15.1|77.4|7.4|29.6|63|0
2017|4b|2513|5|ESCUELA MUNICIPAL|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|2|CHIMBARONGO|2|1|2|2|2|2|284|262|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|5430|5|ESCUELA BASICA COLO|9|DE LA ARAUCANÍA|1|MALLECO|7|VICTORIA|2|1|1|2|4|4|270|200|0|0|0|0|0|0|0|0|||1|2|||||||0
2017|4b|5931|5|ESCUELA PARTICULAR MALLA|9|DE LA ARAUCANÍA|2|CAUTÍN|4|VILCÚN|3|2||2|||||||||||||||||||||||1
2017|4b|10840|5|ESCUELA BASICA G-N°737 SANTA EMILIA|13|METROPOLITANA DE SANTIAGO|5|MELIPILLA|2|MARÍA PINTO|1|1|2|1|28|29|274|265|14|3|18|17|0|0|1|1|||||28.6|25|46.4|20.7|69|10.3|0
2017|4b|12832|5|COL  SAN IGNACIO|2|DE ANTOFAGASTA|2|EL LOA|1|CALAMA|4|3|5|1|42|44|284|298|-5|-8|-19|1|0|0|-1|0|||||16.7|40.5|42.9|9.1|38.6|52.3|0
2017|4b|40054|8|ESCUELA SANTA LAURA|1|DE TARAPACÁ|3|IQUIQUE|7|ALTO HOSPICIO|3|2|2|1|35|35|214|203|10|-14|-42|-45|0|0|-1|-1|||||77.1|11.4|11.4|82.9|14.3|2.9|0
2017|4b|22224|0|COLEGIO PROYECCION SIGLO XXI|10|DE LOS LAGOS|2|OSORNO|1|OSORNO|3|2|4|1|26|23|282|289|6|-8|-3|12|0|0|0|1|||||23.1|30.8|46.2|13|47.8|39.1|0
2017|4b|24216|0|ESCUELA BASICA DE CHILE CHICO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|3|GENERAL CARRERA|1|CHILE CHICO|2|1|3|1|59|57|231|240|-15|-14|-39|-22|-1|-1|-1|-1|||||57.6|30.5|11.9|52.6|31.6|15.8|0
2017|4b|6449|1|ESCUELA PARTICULAR BERNARDO O'HIGGINS|9|DE LA ARAUCANÍA|2|CAUTÍN|15|TEODORO SCHMIDT|3|2|1|2|2|2|223|180|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|2490|2|ESCUELA MUNICIPAL|6|DEL LIBERTADOR BERNARDO OHIGGINS|2|COLCHAGUA|2|CHIMBARONGO|2|1|2|2|16|19|269|266|-14|-33|13|18|0|-1|1|1|||||25|37.5|37.5|36.8|31.6|31.6|0
2017|4b|9437|4|ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|15|SAN JOAQUÍN|1|1|2|1|16|17|249|232|61|50|-7|-16|1|1|0|-1|||||37.5|25|37.5|64.7|23.5|11.8|0
2017|4b|8441|7|ESCUELA HERNANDO DE MAGALLANES|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|2|MAGALLANES|1|PUNTA ARENAS|1|1|2|1|55|56|249|239|7|8|-7|-9|0|0|-1|-1|||||45.5|32.7|21.8|55.4|37.5|7.1|0
2017|4b|1047|2|ESCUELA PARTICULAR VALLE CAMISAS|4|DE COQUIMBO|3|CHOAPA|2|SALAMANCA|3|2|3|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|2|2|||||||0
2017|4b|4960|3|COLEGIO ANGEL DE PEREDO|8|DEL BIOBÍO|3|CONCEPCIÓN|8|LOTA|2|1|2|1|69|68|252|256|-18|-8|-4|8|-1|0|0|1|||||42|33.3|24.6|39.7|39.7|20.6|0
2017|4b|40171|4|ENGLISH COLLEGE SAGRADO CORAZON DE MARIA|5|DE VALPARAÍSO|6|SAN ANTONIO|1|SAN ANTONIO|3|2|3|1|12|12|237|215|17|6|-33|-47|0|0|-1|-1|||||58.3|8.3|33.3|75|16.7|8.3|0
2017|4b|3555|6|ESCUELA OCTAVIO PALMA PEREZ|7|DEL MAULE|4|CAUQUENES|1|CAUQUENES|2|1|1|2|5|6|261|254|0|-1|0|16|0|0|0|0|||1||||||||0
2017|4b|976|8|ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA|4|DE COQUIMBO|3|CHOAPA|1|ILLAPEL|2|1|2|2|9|11|246|229|0|0|-10|-19|0|0|0|-1|||1|1||||63.6|18.2|18.2|0
2017|4b|2968|8|ESCUELA ANTUPEHUEN|7|DEL MAULE|2|TALCA|1|TALCA|2|1|1|1|16|18|268|240|35|16|18|2|1|0|1|0|||||25|37.5|37.5|50|50|0|0
2017|4b|5885|8|ESCUELA LOS QUIQUES|9|DE LA ARAUCANÍA|2|CAUTÍN|3|PERQUENCO|2|1|2|2|2|2|268|256|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|14375|8|COLEGIO DIVINA MAESTRA|5|DE VALPARAÍSO|8|MARGA MARGA|4|VILLA ALEMANA|3|2|3|1|52|52|272|253|14|12|2|-9|1|1|0|-1|||||28.8|32.7|38.5|34.6|53.8|11.5|0
2017|4b|1634|9|SEMINARIO SAN RAFAEL|5|DE VALPARAÍSO|5|VALPARAÍSO|1|VALPARAÍSO|4|3|5|1|49|49|327|319|0|-1|24|22|0|0|1|1|||||2|12.2|85.7|2|12.2|85.7|0
2017|4b|2991|2|COLEGIO MONSENOR MANUEL LARRAIN|7|DEL MAULE|2|TALCA|1|TALCA|3|2|3|1|67|68|292|288|3|-3|22|26|0|0|1|1|||||16.4|23.9|59.7|11.8|42.6|45.6|0
2017|4b|3532|7|COLEGIO PARTICULAR PIAGET|7|DEL MAULE|3|LINARES|8|SAN JAVIER|3|2|3|1|34|34|313|309|34|5|43|47|1|0|1|1|||||5.9|23.5|70.6|0|35.3|64.7|0
2017|4b|24803|7|ESCUELA BASICA PART GRATUITA CASA AZUL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|16|LA GRANJA|3|2|1|1|9|9|220|196|-44|-34|-30|-42|-1|-1|-1|-1|||||||||||0
2017|4b|8518|9|LICEO ESTACION CENTRAL|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|24|ESTACIÓN CENTRAL|2|1|3|1|21|22|264|254|-1|0|-6|-8|0|0|0|0|||||33.3|23.8|42.9|50|22.7|27.3|0
2017|4b|9506|0|ESC.BAS.PROFESORA AIDA RAMOS DIAZ|13|METROPOLITANA DE SANTIAGO|1|SANTIAGO|22|PEDRO AGUIRRE CERDA|3|2|3|1|25|26|220|235|-51|-25|-50|-27|-1|-1|-1|-1|||||64|20|16|73.1|11.5|15.4|0
2017|4b|1588|1|COLEGIO NTRA.SRA.DE LA MISERICORDIA|5|DE VALPARAÍSO|5|VALPARAÍSO|1|VALPARAÍSO|3|2|3|1|38|37|258|249|-8|-5|-12|-13|0|0|-1|-1|||||31.6|31.6|36.8|40.5|51.4|8.1|0
2017|4b|24897|5|COLEGIO FARMLAND SCHOOL|13|METROPOLITANA DE SANTIAGO|5|MELIPILLA|3|CURACAVÍ|4|3|5|1|10|11|264|245|-20|-53|-39|-52|0|-1|-1|-1|||||20|30|50|54.5|27.3|18.2|0
2017|4b|1093|6|ESCUELA BASICA ATELCURA ALTA|4|DE COQUIMBO|3|CHOAPA|4|CANELA|2|1|2|2|3|3|255|210|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|3014|7|COLEGIO INGLES|7|DEL MAULE|2|TALCA|1|TALCA|4|3|5|1|84|84|300|302|-5|-9|-3|5|0|0|0|0|||||8.3|26.2|65.5|6|31|63.1|0
2017|4b|5006|7|ESCUELA BASICA PATAGUAL|8|DEL BIOBÍO|3|CONCEPCIÓN|9|CORONEL|2|1|2|2|3|3|299|275|0|0|0|0|0|0|0|0|||2|2|||||||0
2017|4b|11498|7|COMPLEJO EDUCACIONAL PRINCIPE DE GALES|9|DE LA ARAUCANÍA|2|CAUTÍN|18|NUEVA IMPERIAL|3|2|2|1|16|16|272|276|17|9|16|28|0|0|1|1|||||25|37.5|37.5|18.8|62.5|18.8|0
2017|4b|40194|3|COLEGIO DOMINGO SANTA MARIA|4|DE COQUIMBO|1|ELQUI|1|LA SERENA|3|2|3|1|87|87|266|262|14|22|-4|0|1|1|0|0|||||28.7|36.8|34.5|32.2|44.8|23|0
2017|4b|13513|5|COLEGIO DALMACIA|4|DE COQUIMBO|2|LIMARÍ|1|OVALLE|3|2|3|1|36|37|260|256|-4|-3|-10|-6|0|0|-1|-1|||||33.3|38.9|27.8|37.8|54.1|8.1|0
2017|4b|5029|6|DOMINGO FAUSTINO SARMIENTO|8|DEL BIOBÍO|4|ARAUCO|1|LEBU|2|1|3|1|63|63|265|249|-26|-9|-5|-13|-1|0|0|-1|||||34.9|27|38.1|41.3|46|12.7|0
2017|4b|24874|6|COLEGIO SAN BARTOLOME DE NOS|13|METROPOLITANA DE SANTIAGO|4|MAIPO|4|CALERA DE TANGO|4|3|5|2|22|22|287|291|-10|16|-16|-6|0|0|-1|0|||||27.3|9.1|63.6|13.6|40.9|45.5|0
2017|4b|6480|7|ESCUELA PARTICULAR NUEVA RUCATRARO|9|DE LA ARAUCANÍA|2|CAUTÍN|16|SAAVEDRA|3|2|1|2|5|4|258|240|0|0|0|0|0|0|0|0|||1|1|||||||0
2017|4b|22358|1|COLEGIO INGLES|10|DE LOS LAGOS|2|OSORNO|5|PURRANQUE|3|2|2|1|38|39|227|222|-14|-18|-29|-26|0|-1|-1|-1|||||68.4|23.7|7.9|79.5|20.5|0|0
2017|4b|22702|1|INSTITUTO TECNICO ALERCE CORDILLERA|10|DE LOS LAGOS|3|LLANQUIHUE|1|PUERTO MONTT|3|2|2|1|75|76|265|228|12|-9|9|-20|1|0|1|-1|||||33.3|33.3|33.3|71.1|22.4|6.6|0
2017|4b|1548|2|ESCUELA DIEGO PORTALES PALAZUELOS|5|DE VALPARAÍSO|5|VALPARAÍSO|1|VALPARAÍSO|1|1|2|1|8|9|224|207|4|-7|-32|-41|0|0|-1|-1|||||||||||0
2017|4b|6457|2|ESC. BASICA AUGUSTO WINTER TAPIA|9|DE LA ARAUCANÍA|2|CAUTÍN|16|SAAVEDRA|2|1|1|1|19|19|245|249|13|28|-5|11|0|1|0|1|||||57.9|15.8|26.3|52.6|31.6|15.8|0
2017|4b|16453|4|COLEGIO ALBORADA|7|DEL MAULE|3|LINARES|1|LINARES|4|3|5|1|33|34|307|311|-2|19|4|14|0|1|0|1|||||9.1|21.2|69.7|2.9|29.4|67.6|0
