agno	grado	rbd	dvrbd	nom_rbd	cod_reg_rbd	nom_reg_rbd	cod_pro_rbd	nom_pro_rbd	cod_com_rbd	nom_com_rbd	cod_deprov_rbd	nom_deprov_rbd	cod_depe1	cod_depe2	cod_grupo	cod_rural_rbd	nalu_lect4b_rbd	nalu_mate4b_rbd	prom_lect4b_rbd	prom_mate4b_rbd	dif_lect4b_rbd	dif_mate4b_rbd	difgru_lect4b_rbd	difgru_mate4b_rbd	sigdif_lect4b_rbd	sigdif_mate4b_rbd	siggru_lect4b_rbd	siggru_mate4b_rbd	marca_lect4b_rbd	marca_mate4b_rbd	marcadif_lect4b_rbd	marcadif_mate4b_rbd	palu_eda_ins_lect4b_rbd	palu_eda_ele_lect4b_rbd	palu_eda_ade_lect4b_rbd	palu_eda_ins_mate4b_rbd	palu_eda_ele_mate4b_rbd	palu_eda_ade_mate4b_rbd	noaplica	fecha_bbdd	codigo_bbdd
2018	4b	22753	6	ESCUELA PARTICULAR ADONAI	14	Región de Los Ríos	141	VALDI	14107	Paill	141	VALDI	3	2	2	2	6	5	276	242	0	0	17	0	0	0	1	0			1	1							0	20190628	final20190628v1
2018	4b	22756	0	COLEGIO AUSTRAL LANCO	14	Región de Los Ríos	141	VALDI	14103	Lanco	141	VALDI	3	2	3	1	18	18	301	266	36	-3	29	5	1	0	1	0					11.1	22.2	66.7	33.3	33.3	33.3	0	20190628	final20190628v1
2018	4b	22758	7	COMPLEJO EDUCACIONAL IGNAO	14	Región de Los Ríos	142	DEL R	14203	Lago	142	RANCO	2	1	2	2	32	32	273	285	-8	1	14	37	0	0	1	1					21.9	37.5	40.6	15.6	43.8	40.6	0	20190628	final20190628v1
2018	4b	22759	5	MASTER COLLEGE	14	Región de Los Ríos	141	VALDI	14101	Valdi	141	VALDI	3	2	3	1	41	41	280	266	22	-8	8	5	1	0	1	0					17.1	24.4	58.5	29.3	43.9	26.8	0	20190628	final20190628v1
2018	4b	24206	3	CENTRO INTEGRAL DE EDUCACIÓN ALBORADA	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	3	1	87	89	289	288	4	11	17	27	0	1	1	1					13.8	32.2	54	13.5	39.3	47.2	0	20190628	final20190628v1
2018	4b	24209	8	COLEGIO SAGRADA FAMILIA	11	Región de Aysén del General	112	AYSÉN	11201	Aysén	111	COYHA	3	2	3	1	61	62	255	242	4	13	-17	-19	0	1	-1	-1					44.3	24.6	31.1	50	40.3	9.7	0	20190628	final20190628v1
2018	4b	24212	8	COLEGIO ALIANZA AUSTRAL DE COYHAIQUE	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	5	1	51	53	303	308	1	16	0	11	0	1	0	1					7.8	21.6	70.6	9.4	20.8	69.8	0	20190628	final20190628v1
2018	4b	24213	6	COLEGIO SANTA TERESA DE LOS ANDES	11	Región de Aysén del General	112	AYSÉN	11201	Aysén	111	COYHA	3	2	4	1	34	32	288	284	-13	-7	2	10	0	0	0	1					17.6	38.2	44.1	18.8	40.6	40.6	0	20190628	final20190628v1
2018	4b	24214	4	ESCUELA ALTAMIRA DE COYHAIQUE	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	4	1	59	61	238	231	-12	-2	-48	-43	0	0	-1	-1					49.2	32.2	18.6	59	36.1	4.9	0	20190628	final20190628v1
2018	4b	24216	0	ESCUELA BASICA DE CHILE CHICO	11	Región de Aysén del General	114	GENER	11401	Chile	111	COYHA	2	1	3	1	71	73	282	265	51	25	10	4	1	1	1	0					22.5	26.8	50.7	32.9	37	30.1	0	20190628	final20190628v1
2018	4b	24218	7	ESC.NUESTRA SRA DE LA DIVINA PROVIDENCI	11	Región de Aysén del General	112	AYSÉN	11202	Cisne	111	COYHA	3	2	1	2	1	1			0	0	0	0	0	0	0	0	1	1	1	1							0	20190628	final20190628v1
2018	4b	24224	1	COLEGIO ANTOINE DE SAINT EXUPERY	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	3	1	35	37	301	273	47	46	29	12	1	1	1	1					5.7	22.9	71.4	21.6	51.4	27	0	20190628	final20190628v1
2018	4b	24226	8	COLEGIO EL CAMINO DE LA FUENTE	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	4	1	83	79	267	256	4	-2	-19	-18	0	0	-1	-1					31.3	22.9	45.8	38	45.6	16.5	0	20190628	final20190628v1
2018	4b	24229	2	ESCUELA LITORAL AUSTRAL	11	Región de Aysén del General	112	AYSÉN	11201	Aysén	111	COYHA	2	1	2	1	57	58	285	280	15	11	26	32	1	1	1	1					15.8	24.6	59.6	20.7	43.1	36.2	0	20190628	final20190628v1
2018	4b	24230	6	COLEGIO KALEM	11	Región de Aysén del General	112	AYSÉN	11201	Aysén	111	COYHA	3	2	4	1	71	72	300	292	10	14	14	18	0	1	1	1					5.6	29.6	64.8	12.5	38.9	48.6	0	20190628	final20190628v1
2018	4b	24231	4	COLEGIO DIEGO PORTALES	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	3	1	51	53	248	242	-3	-20	-24	-19	0	-1	-1	-1					47.1	27.5	25.5	52.8	34	13.2	0	20190628	final20190628v1
2018	4b	24233	0	LICEO FRANCISCO XAVIER BUTINA	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	3	1	29	30	243	233	2	-3	-29	-28	0	0	-1	-1					55.2	20.7	24.1	60	36.7	3.3	0	20190628	final20190628v1
2018	4b	24236	6	COLEGIO CAMPO DE HIELO	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	1	1	22	23	257	243	-2	-11	6	6	0	0	0	0					31.8	36.4	31.8	56.5	34.8	8.7	0	20190628	final20190628v1
2018	4b	24243	8	COLEGIO CRISTIANO SEMBRADORES	11	Región de Aysén del General	111	COYHA	11101	Coyha	111	COYHA	3	2	3	1	24	24	251	238	-14	-17	-21	-23	0	-1	-1	-1					50	29.2	20.8	54.2	37.5	8.3	0	20190628	final20190628v1
2018	4b	24302	7	ESCUELA GENERAL MANUEL BULNES P.	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	1	1	2	1	51	52	247	239	14	16	-12	-9	1	1	-1	-1					43.1	33.3	23.5	55.8	36.5	7.7	0	20190628	final20190628v1
2018	4b	24303	5	LICEO NOBELIUS	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	4	3	5	1	27	27	265	263	-2	10	-38	-34	0	0	-1	-1					40.7	22.2	37	29.6	48.1	22.2	0	20190628	final20190628v1
2018	4b	24305	1	COLEGIO PIERRE FAURE	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	3	2	4	1	37	36	282	245	-3	-28	-4	-29	0	-1	0	-1					27	21.6	51.4	47.2	41.7	11.1	0	20190628	final20190628v1
2018	4b	24307	8	LICEO JUAN BAUTISTA CONTARDI	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	1	1	4	1	74	76	292	294	-16	-6	6	20	-1	0	1	1					12.2	28.4	59.5	10.5	44.7	44.7	0	20190628	final20190628v1
2018	4b	24311	6	COLEGIO FRANCES	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	3	2	3	1	28	30	264	238	-13	-19	-8	-23	0	-1	-1	-1					28.6	32.1	39.3	60	33.3	6.7	0	20190628	final20190628v1
2018	4b	24313	2	ESCUELA VILLA LAS NIEVES	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	1	1	4	1	63	63	279	266	8	-6	-7	-8	0	0	-1	-1					25.4	23.8	50.8	28.6	47.6	23.8	0	20190628	final20190628v1
2018	4b	24314	0	COLEGIO CRUZ DEL SUR	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	4	3	5	1	33	32	317	315	7	6	14	18	0	0	1	1					0	15.2	84.8	3.1	18.8	78.1	0	20190628	final20190628v1
2018	4b	24317	5	COLEGIO PUERTO NATALES	12	Región de Magallanes y de la	124	ÚLTIM	12401	Natal	121	MAGAL	3	2	4	1	25	26	282	268	3	-5	-4	-6	0	0	0	0					32	12	56	19.2	50	30.8	0	20190628	final20190628v1
2018	4b	24318	3	ESCUELA PADRE ALBERTO HURTADO CRUCHAGA	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	1	1	2	1	54	56	289	255	18	1	30	7	1	0	1	1					13	33.3	53.7	33.9	51.8	14.3	0	20190628	final20190628v1
2018	4b	24319	1	COLEGIO PUNTA ARENAS	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	4	3	4	1	21	22	293	257	20	7	7	-17	1	0	0	-1					14.3	14.3	71.4	31.8	50	18.2	0	20190628	final20190628v1
2018	4b	24324	8	GREEN HILL COLLEGE	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	4	3	4	1	32	31	268	245	13	2	-18	-29	0	0	-1	-1					31.3	28.1	40.6	45.2	41.9	12.9	0	20190628	final20190628v1
2018	4b	24325	6	ESCUELA RURAL CERRO GUIDO	12	Región de Magallanes y de la	124	ÚLTIM	12402	Torre	121	MAGAL	2	1	3	2	1	1			0	0	0	0	0	0	0	0	1	1	1	1							0	20190628	final20190628v1
2018	4b	24327	2	LICEO EXPERIMENTAL UMAG	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	3	2	4	1	48	47	291	282	-4	-10	5	8	0	0	0	1					14.6	29.2	56.3	23.4	38.3	38.3	0	20190628	final20190628v1
2018	4b	24329	9	LICEO SAN JOSE	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	3	2	4	1	76	78	283	272	-7	5	-3	-2	0	0	0	0					25	22.4	52.6	24.4	50	25.6	0	20190628	final20190628v1
2018	4b	24338	8	COLEGIO LUTERANO	12	Región de Magallanes y de la	121	MAGAL	12101	Punta	121	MAGAL	3	2	4	1	28	29	294	275	27	16	8	1	1	1	1	0					17.9	28.6	53.6	17.2	48.3	34.5	0	20190628	final20190628v1
2018	4b	24341	8	ESCUELA PAMPA GUANACO	12	Región de Magallanes y de la	123	TIERR	12303	Timau	121	MAGAL	2	1	3	2	1	1			0	0	0	0	0	0	0	0	1	1	1	1							0	20190628	final20190628v1
2018	4b	24400	7	ESCUELA BASICA PARTICULAR DEUTSCHLAND	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	35	36	270	281	-14	-14	-2	20	0	0	0	1					28.6	28.6	42.9	22.2	41.7	36.1	0	20190628	final20190628v1
2018	4b	24401	5	COLEGIO CAPITAN PASTENE	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	1	1	2	1	30	29	217	204	-42	-18	-42	-44	-1	-1	-1	-1					66.7	20	13.3	89.7	10.3	0	0	20190628	final20190628v1
2018	4b	24403	1	COLEGIO SIMON BOLIVAR	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	2	1	1	1	33	32	230	241	-43	-23	-21	4	-1	-1	-1	0					66.7	18.2	15.2	46.9	43.8	9.4	0	20190628	final20190628v1
2018	4b	24405	8	COLEGIO POLIVALENTE LOVAINA	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	3	2	3	1	10	9	218	228	-26	-3	-54	-33	0	0	-1	-1					80	10	10				0	20190628	final20190628v1
2018	4b	24406	6	ESCUELA BASICA PARTICULAR KIND`S SCHOOL	13	Región Metropolitana de Sant	131	SANTI	13119	Maipú	134	PONIE	3	2	3	1	19	19	271	228	0	-17	-1	-33	0	0	0	-1			3		15.8	52.6	31.6	63.2	31.6	5.3	0	20190628	final20190628v1
2018	4b	24407	4	COLEGIO SANTA TERESA DE JESUS DE LOS AN	13	Región Metropolitana de Sant	131	SANTI	13107	Huech	137	NORTE	3	2	2	1	70	72	227	223	1	-5	-32	-25	0	0	-1	-1					65.7	18.6	15.7	65.3	26.4	8.3	0	20190628	final20190628v1
2018	4b	24409	0	COLEGIO SAN NICOLAS DE MYRA	13	Región Metropolitana de Sant	131	SANTI	13114	Las C	133	ORIEN	4	3	5	1	40	40	308	319	-1	-11	5	22	0	0	0	1					7.5	12.5	80	2.5	22.5	75	0	20190628	final20190628v1
2018	4b	24410	4	COLEGIO SANTA MARIA DE LA CORDILLERA	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	3	2	4	1	86	88	297	291	14	1	11	17	1	0	1	1					16.3	12.8	70.9	12.5	43.2	44.3	0	20190628	final20190628v1
2018	4b	24412	0	COLEGIO FINLANDIA	13	Región Metropolitana de Sant	131	SANTI	13124	Pudah	134	PONIE	6	4	2	1	54	53	260	255	-8	-18	1	7	0	-1	0	1					37	27.8	35.2	41.5	39.6	18.9	0	20190628	final20190628v1
2018	4b	24420	1	ESCUELA BASICA COLEGIO VILLA LOGRONO	13	Región Metropolitana de Sant	135	MELIP	13501	Melip	135	TALAG	3	2	2	1	38	40	254	230	6	-3	-5	-18	0	0	0	-1					36.8	36.8	26.3	72.5	22.5	5	0	20190628	final20190628v1
2018	4b	24423	6	COLEGIO SAN JUAN DIEGO	13	Región Metropolitana de Sant	131	SANTI	13127	Recol	137	NORTE	3	2	3	1	78	79	285	266	13	0	13	5	1	0	1	1					20.5	20.5	59	31.6	44.3	24.1	0	20190628	final20190628v1
2018	4b	24424	4	COLEGIO PARTICULAR LA UNION	13	Región Metropolitana de Sant	131	SANTI	13124	Pudah	134	PONIE	3	2	2	1	29	30	269	263	-11	-6	10	15	0	0	1	1					37.9	24.1	37.9	33.3	40	26.7	0	20190628	final20190628v1
2018	4b	24426	0	ESCUELA PARTICULAR PHILIPPE COUSTEAU	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	3	2	3	1	29	31	254	226	9	-8	-18	-35	0	0	-1	-1					37.9	37.9	24.1	77.4	19.4	3.2	0	20190628	final20190628v1
2018	4b	24427	9	COLEGIO SAN VIATOR	13	Región Metropolitana de Sant	131	SANTI	13118	Macul	133	ORIEN	3	2	4	1	86	85	302	295	-6	12	16	21	0	1	1	1					8.1	20.9	70.9	7.1	37.6	55.3	0	20190628	final20190628v1
2018	4b	24428	7	ESCUELA BASICA PART.ARCANGEL SAN GABRIE	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	24	24	261	251	27	20	2	3	1	1	0	0					37.5	25	37.5	45.8	37.5	16.7	0	20190628	final20190628v1
2018	4b	24431	7	COLEGIO HAYDN DE LA FLORIDA	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	3	2	3	1	68	69	231	216	-25	-25	-41	-45	-1	-1	-1	-1					55.9	27.9	16.2	78.3	18.8	2.9	0	20190628	final20190628v1
2018	4b	24438	4	COLEGIO MERRYLAND	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	3	2	3	1	68	69	275	254	1	-23	3	-7	0	-1	0	-1					22.1	32.4	45.6	40.6	49.3	10.1	0	20190628	final20190628v1
2018	4b	24443	0	LICEO MUNICIPAL CHILOE	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	1	1	2	1	81	80	251	249	-4	-12	-8	1	0	-1	-1	0					42	34.6	23.5	46.3	41.3	12.5	0	20190628	final20190628v1
2018	4b	24445	7	LICEO MUNICIPAL EL ROBLE	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	2	1	1	1	34	36	226	219	18	19	-25	-18	1	1	-1	-1					58.8	32.4	8.8	75	25	0	0	20190628	final20190628v1
2018	4b	24448	1	COLEGIO ARTISTICO EL SALVADOR ANEXO	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	3	2	4	1	27	27	279	246	20	20	-7	-28	1	1	0	-1					29.6	18.5	51.9	51.9	37	11.1	0	20190628	final20190628v1
2018	4b	24455	4	COLEGIO EL SEMBRADOR ANEXO 1	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	3	2	3	1	34	34	290	274	14	13	18	13	1	1	1	1					11.8	20.6	67.6	26.5	41.2	32.4	0	20190628	final20190628v1
2018	4b	24464	3	ESCUELA BASICA MERCEDES MARIN DEL SOLAR	13	Región Metropolitana de Sant	131	SANTI	13123	Provi	133	ORIEN	1	1	4	1	55	53	276	258	9	8	-10	-16	0	0	-1	-1					23.6	20	56.4	32.1	50.9	17	0	20190628	final20190628v1
2018	4b	24486	4	COLEGIO POLIVALENTE SAN RAFAEL	13	Región Metropolitana de Sant	131	SANTI	13115	Lo Ba	133	ORIEN	3	2	3	1	62	62	298	299	12	8	26	38	1	0	1	1					11.3	22.6	66.1	6.5	43.5	50	0	20190628	final20190628v1
2018	4b	24489	9	ESC. PART.BASICA SAINT PHILLIP OF NERY	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	2	1	18	18	255	212	15	-3	-4	-36	0	0	0	-1					33.3	44.4	22.2	77.8	22.2	0	0	20190628	final20190628v1
2018	4b	24491	0	COLEGIO INTERNATIONAL COUNTRY SCHOOL	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	4	3	5	2	24	24	258	247	-45	-37	-45	-50	-1	-1	-1	-1					29.2	29.2	41.7	41.7	37.5	20.8	0	20190628	final20190628v1
2018	4b	24494	5	COLEGIO CRECES	13	Región Metropolitana de Sant	131	SANTI	13114	Las C	133	ORIEN	4	3	5	1	8	9	256	268	-9	3	-47	-29	0	0	-1	-1											0	20190628	final20190628v1
2018	4b	24498	8	COLEGIO SAN JOAQUIN	13	Región Metropolitana de Sant	131	SANTI	13128	Renca	134	PONIE	3	2	3	1	41	42	309	314	4	1	37	53	0	0	1	1					2.4	24.4	73.2	7.1	21.4	71.4	0	20190628	final20190628v1
2018	4b	24508	9	ANEXO ESCUELA BASICA SAN JAVIER	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	24	23	255	249	22	11	-4	1	1	0	0	0					33.3	41.7	25	34.8	56.5	8.7	0	20190628	final20190628v1
2018	4b	24520	8	ESC. BAS.MUNICIPAL MERCEDES FONTECILLA	13	Región Metropolitana de Sant	131	SANTI	13125	Quili	137	NORTE	2	1	2	1	90	88	223	212	-4	-9	-36	-36	0	0	-1	-1					66.7	23.3	10	83	15.9	1.1	0	20190628	final20190628v1
2018	4b	24558	5	ESCUELA BASICA PART.BLAS CANAS	13	Región Metropolitana de Sant	131	SANTI	13101	Santi	131	CENTR	3	2	4	1	97	99	279	262	15	-2	-7	-12	1	0	-1	-1					22.7	19.6	57.7	32.3	48.5	19.2	0	20190628	final20190628v1
2018	4b	24617	4	ESCUELA BÁSICA N°62  SANTA JULIA	13	Región Metropolitana de Sant	135	MELIP	13501	Melip	135	TALAG	4	3	4	1	5	5	311	267	0	0	0	0	0	0	0	0			1	1							0	20190628	final20190628v1
2018	4b	24622	0	MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-	13	Región Metropolitana de Sant	131	SANTI	13101	Santi	131	CENTR	2	1	3	1	118	117	256	245	-4	-1	-16	-16	0	0	-1	-1					34.7	34.7	30.5	48.7	39.3	12	0	20190628	final20190628v1
2018	4b	24623	9	ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEX	13	Región Metropolitana de Sant	131	SANTI	13128	Renca	134	PONIE	3	2	2	1	165	164	283	279	10	9	24	31	1	0	1	1					17	33.9	49.1	20.1	48.8	31.1	0	20190628	final20190628v1
2018	4b	24624	7	COLEGIO TABOR Y NAZARETH	13	Región Metropolitana de Sant	131	SANTI	13115	Lo Ba	133	ORIEN	4	3	5	1	124	128	315	318	-3	6	12	21	0	0	1	1					5.6	11.3	83.1	4.7	18	77.3	0	20190628	final20190628v1
2018	4b	24625	5	COLEGIO SAN CRISTOBAL COLLEGE	13	Región Metropolitana de Sant	131	SANTI	13130	San M	131	CENTR	4	3	4	1	23	24	310	312	-5	10	24	38	0	0	1	1					4.3	21.7	73.9	0	33.3	66.7	0	20190628	final20190628v1
2018	4b	24626	3	COMPLEJO EDUCACIONAL ALBERTO WIDMER	13	Región Metropolitana de Sant	131	SANTI	13119	Maipú	134	PONIE	3	2	4	1	73	72	280	265	1	-14	-6	-9	0	-1	-1	-1					17.8	26	56.2	29.2	45.8	25	0	20190628	final20190628v1
2018	4b	24627	1	COLEGIO ETIEVAN	13	Región Metropolitana de Sant	131	SANTI	13113	La Re	133	ORIEN	4	3	5	1	17	18	284	260	-29	-22	-19	-37	-1	-1	-1	-1					11.8	47.1	41.2	27.8	61.1	11.1	0	20190628	final20190628v1
2018	4b	24642	5	COLEGIO ALEMAN DE SANTIAGO ANEXO	13	Región Metropolitana de Sant	131	SANTI	13132	Vitac	133	ORIEN	4	3	5	1	132	133	316	319	-6	4	13	22	0	0	1	1					4.5	19.7	75.8	1.5	21.8	76.7	0	20190628	final20190628v1
2018	4b	24647	6	ESCUELA BASICA N°1436 COLEGIO IBEROAMER	13	Región Metropolitana de Sant	131	SANTI	13108	Indep	137	NORTE	4	3	4	1	17	17	269	256	7	-6	-17	-18	0	0	-1	-1					29.4	29.4	41.2	29.4	41.2	29.4	0	20190628	final20190628v1
2018	4b	24648	4	COLEGIO LOS NOGALES	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	3	2	4	1	80	80	312	306	0	4	26	32	0	0	1	1					2.5	15	82.5	2.5	30	67.5	0	20190628	final20190628v1
2018	4b	24654	9	ESCUELA BASICA CINCO PINOS	13	Región Metropolitana de Sant	134	MAIPO	13401	San B	132	SUR	1	1	2	1	11	10	217	199	-58	-44	-42	-49	-1	-1	-1	-1					81.8	0	18.2	80	20	0	0	20190628	final20190628v1
2018	4b	24657	3	COLEGIO CRISTIANO BETHEL II	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	3	1	34	34	280	265	32	16	8	4	1	1	1	0					8.8	47.1	44.1	29.4	50	20.6	0	20190628	final20190628v1
2018	4b	24666	2	JOHN DEWEY COLLEGE	13	Región Metropolitana de Sant	131	SANTI	13114	Las C	133	ORIEN	4	3	5	1	35	35	296	288	-10	-10	-7	-9	0	0	-1	-1					14.3	20	65.7	20	25.7	54.3	0	20190628	final20190628v1
2018	4b	24670	0	COLEGIO INTERNACIONAL  ALBA	13	Región Metropolitana de Sant	131	SANTI	13119	Maipú	134	PONIE	4	3	5	1	58	58	329	318	25	12	26	21	1	1	1	1					0	8.6	91.4	0	27.6	72.4	0	20190628	final20190628v1
2018	4b	24671	9	COLEGIO LA ABADIA	13	Región Metropolitana de Sant	131	SANTI	13113	La Re	133	ORIEN	4	3	5	1	18	18	290	269	-1	-9	-13	-28	0	0	-1	-1					27.8	11.1	61.1	33.3	44.4	22.2	0	20190628	final20190628v1
2018	4b	24675	1	COLEGIO SAN MANUEL	13	Región Metropolitana de Sant	135	MELIP	13501	Melip	135	TALAG	3	2	4	1	37	38	281	245	-20	-12	-5	-29	-1	0	0	-1					10.8	40.5	48.6	42.1	44.7	13.2	0	20190628	final20190628v1
2018	4b	24678	6	COLEGIO LARRAIN	13	Región Metropolitana de Sant	131	SANTI	13113	La Re	133	ORIEN	4	3	4	1	12	13	311	308	0	0	25	34	0	0	1	1			3	3	0	25	75	0	38.5	61.5	0	20190628	final20190628v1
2018	4b	24682	4	COLEGIO PETER COLLEGE - ANEXO	13	Región Metropolitana de Sant	131	SANTI	13102	Cerri	134	PONIE	3	2	4	1	19	22	277	269	-4	-1	-9	-5	0	0	0	0					31.6	21.1	47.4	36.4	36.4	27.3	0	20190628	final20190628v1
2018	4b	24684	0	ESCUELA PARTICULAR QUILLAHUE	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	3	2	2	1	15	15	278	263	44	32	19	15	1	1	1	1					6.7	40	53.3	33.3	40	26.7	0	20190628	final20190628v1
2018	4b	24685	9	COLEGIO PIAMARTA	13	Región Metropolitana de Sant	131	SANTI	13106	Estac	134	PONIE	3	2	3	1	247	245	267	256	-6	-3	-5	-5	0	0	-1	-1					32.4	31.6	36	41.2	38	20.8	0	20190628	final20190628v1
2018	4b	24689	1	CTRO.EDUC.CATOLICO DIDASCALIO STA. MARI	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	46	45	269	259	17	9	10	11	1	0	1	1					26.1	30.4	43.5	35.6	40	24.4	0	20190628	final20190628v1
2018	4b	24690	5	COLEGIO SANTIAGO EVANGELISTA	13	Región Metropolitana de Sant	131	SANTI	13113	La Re	133	ORIEN	4	3	5	1	16	15	296	290	-2	14	-7	-7	0	0	0	0					25	12.5	62.5	13.3	40	46.7	0	20190628	final20190628v1
2018	4b	24699	9	COLEGIO MAITENES	13	Región Metropolitana de Sant	135	MELIP	13501	Melip	135	TALAG	4	3	5	1	28	28	294	307	-24	-11	-9	10	-1	0	-1	1					14.3	21.4	64.3	0	35.7	64.3	0	20190628	final20190628v1
2018	4b	24713	8	COLEGIO EL BOSQUE PROVINCIA CORDILLERA	13	Región Metropolitana de Sant	132	CORDI	13201	Puent	136	CORDI	3	2	4	1	72	72	288	283	13	17	2	9	1	1	0	1					13.9	27.8	58.3	15.3	45.8	38.9	0	20190628	final20190628v1
2018	4b	24714	6	COLEGIO SANTO TOMAS	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	1	1	31	32	247	248	-8	-9	-4	11	0	0	0	1					41.9	41.9	16.1	40.6	46.9	12.5	0	20190628	final20190628v1
2018	4b	24715	4	COLEGIO CRISTOBAL COLON DE MELIPILLA	13	Región Metropolitana de Sant	135	MELIP	13501	Melip	135	TALAG	4	3	5	1	31	31	303	290	-5	-23	0	-7	0	-1	0	0					3.2	32.3	64.5	12.9	41.9	45.2	0	20190628	final20190628v1
2018	4b	24716	2	ESCUELA BASICA LOS NAVIOS	13	Región Metropolitana de Sant	131	SANTI	13110	La Fl	136	CORDI	1	1	1	1	49	49	240	243	-9	16	-11	6	0	1	-1	1					57.1	20.4	22.4	49	36.7	14.3	0	20190628	final20190628v1
2018	4b	24717	0	COLEGIO NUESTRA SENORA DE GUADALUPE	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	3	1	73	75	281	285	-8	-1	9	24	0	0	1	1					23.3	23.3	53.4	22.7	28	49.3	0	20190628	final20190628v1
2018	4b	24718	9	COLEGIO HUELQUEN MONTESSORI	13	Región Metropolitana de Sant	131	SANTI	13115	Lo Ba	133	ORIEN	4	3	5	1	25	25	260	233	2	-7	-43	-64	0	0	-1	-1					40	16	44	64	20	16	0	20190628	final20190628v1
2018	4b	24719	7	COLEGIO BUIN	13	Región Metropolitana de Sant	134	MAIPO	13402	Buin	132	SUR	4	3	5	1	28	29	308	302	8	11	5	5	0	0	0	0					10.7	10.7	78.6	3.4	41.4	55.2	0	20190628	final20190628v1
2018	4b	24721	9	COLEGIO LEONARDO DA VINCI DE LAS CONDES	13	Región Metropolitana de Sant	131	SANTI	13114	Las C	133	ORIEN	1	1	4	1	29	28	299	293	-20	-5	13	19	-1	0	1	1					6.9	24.1	69	10.7	35.7	53.6	0	20190628	final20190628v1
2018	4b	24722	7	ESC. BASICA PART.PADRE ALBERTO HURTADO	13	Región Metropolitana de Sant	131	SANTI	13107	Huech	137	NORTE	3	2	2	1	35	35	272	274	1	-4	13	26	0	0	1	1					28.6	31.4	40	31.4	45.7	22.9	0	20190628	final20190628v1
2018	4b	24723	5	COLEGIO KENDAL ENGLISH SCHOOL	13	Región Metropolitana de Sant	131	SANTI	13120	Ñuñoa	133	ORIEN	4	3	5	1	11	11	317	304	1	24	14	7	0	0	1	0					0	18.2	81.8	0	27.3	72.7	0	20190628	final20190628v1
